Año,Trimestre,Mes,Día,CategoryName,ProductName,Cliente,VENTAS
1997,Qtr 3,julio,8,Confections,Gumbär Gummibärchen,Lehmanns Marktstand,$148
1997,Qtr 3,julio,9,Seafood,Escargots de Bourgogne,Old World Delicatessen,$398
1997,Qtr 3,julio,9,Grains/Cereals,Filo Mix,Old World Delicatessen,$168
1997,Qtr 3,julio,9,Dairy Products,Gudbrandsdalsost,Lehmanns Marktstand,$576
1997,Qtr 3,julio,9,Beverages,Lakkalikööri,Lehmanns Marktstand,$58
1997,Qtr 3,julio,9,Confections,Sir Rodney's Marmalade,Lehmanns Marktstand,$1361
1997,Qtr 3,julio,10,Dairy Products,Gudbrandsdalsost,Ernst Handel,$1755
1997,Qtr 3,julio,10,Condiments,Sirop d'érable,Ernst Handel,$2565
1997,Qtr 3,julio,10,Beverages,Steeleye Stout,Ernst Handel,$405
1997,Qtr 3,julio,11,Grains/Cereals,Gnocchi di nonna Alice,White Clover Markets,$152
1997,Qtr 3,julio,11,Beverages,Guaraná Fantástica,Piccolo und mehr,$126
1997,Qtr 3,julio,11,Condiments,Louisiana Fiery Hot Pepper Sauce,Piccolo und mehr,$202
1997,Qtr 3,julio,11,Grains/Cereals,Ravioli Angelo,Piccolo und mehr,$390
1997,Qtr 3,julio,11,Beverages,Rhönbräu Klosterbier,White Clover Markets,$186
1997,Qtr 3,julio,11,Condiments,Vegie-spread,White Clover Markets,$843
1997,Qtr 3,julio,14,Dairy Products,Flotemysost,Rattlesnake Canyon Grocery,$194
1997,Qtr 3,julio,14,Confections,Schoggi Schokolade,Rattlesnake Canyon Grocery,$2195
1997,Qtr 3,julio,15,Confections,Tarte au sucre,B's Beverages,$493
1997,Qtr 3,julio,16,Seafood,Konbu,HILARION-Abastos,$360
1997,Qtr 3,julio,16,Dairy Products,Raclette Courdavault,HILARION-Abastos,$1925
1997,Qtr 3,julio,16,Seafood,Röd Kaviar,Hungry Coyote Import Store,$450
1997,Qtr 3,julio,16,Meat/Poultry,Tourtière,Hungry Coyote Import Store,$30
1997,Qtr 3,julio,17,Condiments,Original Frankfurter grüne Soße,Vaffeljernet,$49
1997,Qtr 3,julio,18,Confections,Chocolade,Furia Bacalhau e Frutos do Mar,$69
1997,Qtr 3,julio,18,Grains/Cereals,Gustaf's Knäckebröd,Save-a-lot Markets,$1008
1997,Qtr 3,julio,18,Beverages,Lakkalikööri,Furia Bacalhau e Frutos do Mar,$162
1997,Qtr 3,julio,18,Confections,Maxilaku,Save-a-lot Markets,$475
1997,Qtr 3,julio,21,Dairy Products,Camembert Pierrot,Mère Paillarde,$2261
1997,Qtr 3,julio,21,Dairy Products,Flotemysost,Mère Paillarde,$306
1997,Qtr 3,julio,21,Confections,Pavlova,Mère Paillarde,$497
1997,Qtr 3,julio,21,Dairy Products,Raclette Courdavault,Mère Paillarde,$1045
1997,Qtr 3,julio,22,Meat/Poultry,Alice Mutton,Save-a-lot Markets,$3900
1997,Qtr 3,julio,22,Seafood,Boston Crab Meat,Save-a-lot Markets,$773
1997,Qtr 3,julio,22,Condiments,Chef Anton's Cajun Seasoning,Tradição Hipermercados,$352
1997,Qtr 3,julio,22,Dairy Products,Geitost,Save-a-lot Markets,$35
1997,Qtr 3,julio,22,Dairy Products,Mozzarella di Giovanni,Save-a-lot Markets,$418
1997,Qtr 3,julio,22,Meat/Poultry,Pâté chinois,Tradição Hipermercados,$384
1997,Qtr 3,julio,22,Confections,Tarte au sucre,Tradição Hipermercados,$394
1997,Qtr 3,julio,22,Produce,Uncle Bob's Organic Dried Pears,Save-a-lot Markets,$1350
1997,Qtr 3,julio,23,Grains/Cereals,Gnocchi di nonna Alice,Toms Spezialitäten,$1064
1997,Qtr 3,julio,24,Beverages,Chai,Du monde entier,$54
1997,Qtr 3,julio,24,Seafood,Ikura,Du monde entier,$310
1997,Qtr 3,julio,24,Confections,Sir Rodney's Scones,Du monde entier,$60
1997,Qtr 3,julio,25,Dairy Products,Camembert Pierrot,Wolski  Zajazd,$510
1997,Qtr 3,julio,25,Beverages,Chai,Wolski  Zajazd,$108
1997,Qtr 3,julio,25,Beverages,Chang,Wolski  Zajazd,$190
1997,Qtr 3,julio,25,Seafood,Inlagd Sill,La maison d'Asie,$299
1997,Qtr 3,julio,28,Dairy Products,Camembert Pierrot,Save-a-lot Markets,$1360
1997,Qtr 3,julio,28,Seafood,Ikura,Save-a-lot Markets,$2170
1997,Qtr 3,julio,28,Seafood,Inlagd Sill,Save-a-lot Markets,$1045
1997,Qtr 3,julio,28,Beverages,Lakkalikööri,Save-a-lot Markets,$1440
1997,Qtr 3,julio,28,Confections,Maxilaku,Save-a-lot Markets,$360
1997,Qtr 3,julio,29,Beverages,Chartreuse verte,Blauer See Delikatessen,$90
1997,Qtr 3,julio,29,Seafood,Konbu,HILARION-Abastos,$43
1997,Qtr 3,julio,29,Dairy Products,Queso Cabrales,Blauer See Delikatessen,$294
1997,Qtr 3,julio,29,Beverages,Rhönbräu Klosterbier,HILARION-Abastos,$310
1997,Qtr 3,julio,29,Confections,Sir Rodney's Scones,Blauer See Delikatessen,$80
1997,Qtr 3,julio,30,Meat/Poultry,Pâté chinois,Wilman Kala,$120
1997,Qtr 3,julio,31,Beverages,Côte de Blaye,Great Lakes Food Market,$3755
1997,Qtr 3,julio,31,Dairy Products,Flotemysost,Great Lakes Food Market,$306
1997,Qtr 3,julio,31,Grains/Cereals,Gnocchi di nonna Alice,Great Lakes Food Market,$532
1997,Qtr 3,julio,31,Beverages,Outback Lager,Great Lakes Food Market,$214
1997,Qtr 3,julio,31,Dairy Products,Raclette Courdavault,Great Lakes Food Market,$1403
1997,Qtr 3,agosto,1,Grains/Cereals,Gnocchi di nonna Alice,Mère Paillarde,$760
1997,Qtr 3,agosto,1,Condiments,Grandma's Boysenberry Spread,Mère Paillarde,$1750
1997,Qtr 3,agosto,1,Confections,Scottish Longbreads,Mère Paillarde,$188
1997,Qtr 3,agosto,4,Grains/Cereals,Gustaf's Knäckebröd,Mère Paillarde,$840
1997,Qtr 3,agosto,4,Confections,Sir Rodney's Scones,Mère Paillarde,$420
1997,Qtr 3,agosto,5,Grains/Cereals,Filo Mix,Laughing Bacchus Wine Cellars,$35
1997,Qtr 3,agosto,5,Dairy Products,Flotemysost,Island Trading,$323
1997,Qtr 3,agosto,5,Beverages,Guaraná Fantástica,Laughing Bacchus Wine Cellars,$23
1997,Qtr 3,agosto,5,Beverages,Outback Lager,Island Trading,$300
1997,Qtr 3,agosto,5,Confections,Teatime Chocolate Biscuits,Island Trading,$46
1997,Qtr 3,agosto,5,Grains/Cereals,Tunnbröd,Island Trading,$90
1997,Qtr 3,agosto,6,Beverages,Chang,Ricardo Adocicados,$380
1997,Qtr 3,agosto,6,Confections,Scottish Longbreads,Ricardo Adocicados,$180
1997,Qtr 3,agosto,7,Beverages,Guaraná Fantástica,Frankenversand,$14
1997,Qtr 3,agosto,7,Condiments,Gula Malacca,The Cracker Box,$195
1997,Qtr 3,agosto,7,Produce,Rössle Sauerkraut,The Cracker Box,$456
1997,Qtr 3,agosto,7,Confections,Sir Rodney's Scones,Frankenversand,$225
1997,Qtr 3,agosto,7,Beverages,Steeleye Stout,Frankenversand,$486
1997,Qtr 3,agosto,7,Confections,Teatime Chocolate Biscuits,Frankenversand,$124
1997,Qtr 3,agosto,7,Meat/Poultry,Thüringer Rostbratwurst,The Cracker Box,$743
1997,Qtr 3,agosto,7,Produce,Tofu,Frankenversand,$488
1997,Qtr 3,agosto,8,Dairy Products,Camembert Pierrot,Ana Trujillo Emparedados y helados,$340
1997,Qtr 3,agosto,8,Grains/Cereals,Singaporean Hokkien Fried Mee,Ana Trujillo Emparedados y helados,$70
1997,Qtr 3,agosto,8,Produce,Tofu,Ana Trujillo Emparedados y helados,$70
1997,Qtr 3,agosto,11,Dairy Products,Camembert Pierrot,Berglunds snabbköp,$680
1997,Qtr 3,agosto,11,Dairy Products,Flotemysost,Berglunds snabbköp,$430
1997,Qtr 3,agosto,11,Meat/Poultry,Perth Pasties,Berglunds snabbköp,$394
1997,Qtr 3,agosto,11,Seafood,Röd Kaviar,Save-a-lot Markets,$446
1997,Qtr 3,agosto,11,Confections,Tarte au sucre,Save-a-lot Markets,$740
1997,Qtr 3,agosto,12,Beverages,Chai,Blondesddsl père et fils,$450
1997,Qtr 3,agosto,12,Meat/Poultry,Thüringer Rostbratwurst,Godos Cocina Típica,$2476
1997,Qtr 3,agosto,12,Grains/Cereals,Wimmers gute Semmelknödel,Godos Cocina Típica,$299
1997,Qtr 3,agosto,13,Beverages,Lakkalikööri,Königlich Essen,$630
1997,Qtr 3,agosto,13,Meat/Poultry,Pâté chinois,Königlich Essen,$274
1997,Qtr 3,agosto,14,Beverages,Chang,Die Wandernde Kuh,$542
1997,Qtr 3,agosto,14,Dairy Products,Geitost,Die Wandernde Kuh,$48
1997,Qtr 3,agosto,14,Beverages,Rhönbräu Klosterbier,La maison d'Asie,$56
1997,Qtr 3,agosto,15,Seafood,Carnarvon Tigers,Folies gourmandes,$3125
1997,Qtr 3,agosto,15,Confections,Gumbär Gummibärchen,Ernst Handel,$929
1997,Qtr 3,agosto,15,Seafood,Konbu,Ernst Handel,$66
1997,Qtr 3,agosto,15,Produce,Manjimup Dried Apples,Folies gourmandes,$795
1997,Qtr 3,agosto,15,Dairy Products,Queso Manchego La Pastora,Ernst Handel,$1163
1997,Qtr 3,agosto,15,Beverages,Rhönbräu Klosterbier,Folies gourmandes,$16
1997,Qtr 3,agosto,15,Confections,Tarte au sucre,Ernst Handel,$3352
1997,Qtr 3,agosto,15,Produce,Uncle Bob's Organic Dried Pears,Folies gourmandes,$1050
1997,Qtr 3,agosto,18,Condiments,Chef Anton's Cajun Seasoning,Magazzini Alimentari Riuniti,$198
1997,Qtr 3,agosto,18,Condiments,Chef Anton's Gumbo Mix,Magazzini Alimentari Riuniti,$288
1997,Qtr 3,agosto,18,Grains/Cereals,Gustaf's Knäckebröd,Magazzini Alimentari Riuniti,$840
1997,Qtr 3,agosto,19,Condiments,Chef Anton's Cajun Seasoning,Wartian Herkku,$550
1997,Qtr 3,agosto,19,Seafood,Escargots de Bourgogne,Wartian Herkku,$80
1997,Qtr 3,agosto,19,Grains/Cereals,Gnocchi di nonna Alice,Queen Cozinha,$2166
1997,Qtr 3,agosto,19,Dairy Products,Queso Cabrales,Queen Cozinha,$210
1997,Qtr 3,agosto,19,Confections,Valkoinen suklaa,Queen Cozinha,$386
1997,Qtr 3,agosto,20,Seafood,Carnarvon Tigers,Santé Gourmet,$500
1997,Qtr 3,agosto,20,Condiments,Louisiana Fiery Hot Pepper Sauce,LINO-Delicateses,$442
1997,Qtr 3,agosto,20,Dairy Products,Mozzarella di Giovanni,LINO-Delicateses,$2088
1997,Qtr 3,agosto,20,Seafood,Rogede sild,LINO-Delicateses,$190
1997,Qtr 3,agosto,21,Dairy Products,Gudbrandsdalsost,Die Wandernde Kuh,$540
1997,Qtr 3,agosto,21,Beverages,Outback Lager,Die Wandernde Kuh,$169
1997,Qtr 3,agosto,22,Seafood,Boston Crab Meat,HILARION-Abastos,$1104
1997,Qtr 3,agosto,22,Beverages,Chang,HILARION-Abastos,$950
1997,Qtr 3,agosto,22,Confections,Sir Rodney's Scones,Simons bistro,$240
1997,Qtr 3,agosto,22,Condiments,Sirop d'érable,Simons bistro,$456
1997,Qtr 3,agosto,25,Seafood,Carnarvon Tigers,Wellington Importadora,$225
1997,Qtr 3,agosto,25,Beverages,Chartreuse verte,Alfreds Futterkiste,$284
1997,Qtr 3,agosto,25,Beverages,Ipoh Coffee,Wellington Importadora,$920
1997,Qtr 3,agosto,25,Produce,Rössle Sauerkraut,Alfreds Futterkiste,$513
1997,Qtr 3,agosto,25,Seafood,Spegesild,Alfreds Futterkiste,$18
1997,Qtr 3,agosto,25,Seafood,Spegesild,Wellington Importadora,$227
1997,Qtr 3,agosto,26,Seafood,Carnarvon Tigers,Hanari Carnes,$1250
1997,Qtr 3,agosto,26,Seafood,Inlagd Sill,Hanari Carnes,$285
1997,Qtr 3,agosto,27,Beverages,Chai,Hungry Owl All-Night Grocers,$203
1997,Qtr 3,agosto,27,Beverages,Chartreuse verte,Que Delícia,$360
1997,Qtr 3,agosto,27,Dairy Products,Flotemysost,Hungry Owl All-Night Grocers,$484
1997,Qtr 3,agosto,27,Seafood,Ikura,Hungry Owl All-Night Grocers,$419
1997,Qtr 3,agosto,27,Condiments,Original Frankfurter grüne Soße,Hungry Owl All-Night Grocers,$341
1997,Qtr 3,agosto,27,Confections,Teatime Chocolate Biscuits,Que Delícia,$276
1997,Qtr 3,agosto,28,Beverages,Guaraná Fantástica,Ricardo Adocicados,$57
1997,Qtr 3,agosto,28,Grains/Cereals,Gustaf's Knäckebröd,Ricardo Adocicados,$315
1997,Qtr 3,agosto,28,Dairy Products,Mozzarella di Giovanni,Maison Dewey,$522
1997,Qtr 3,agosto,28,Produce,Rössle Sauerkraut,Maison Dewey,$912
1997,Qtr 3,agosto,29,Seafood,Nord-Ost Matjeshering,Familia Arquibaldo,$777
1997,Qtr 3,agosto,29,Meat/Poultry,Perth Pasties,Familia Arquibaldo,$779
1997,Qtr 3,agosto,29,Meat/Poultry,Tourtière,Familia Arquibaldo,$224
1997,Qtr 3,septiembre,1,Grains/Cereals,Gustaf's Knäckebröd,Die Wandernde Kuh,$315
1997,Qtr 3,septiembre,1,Seafood,Nord-Ost Matjeshering,Gourmet Lanchonetes,$39
1997,Qtr 3,septiembre,1,Grains/Cereals,Singaporean Hokkien Fried Mee,Gourmet Lanchonetes,$280
1997,Qtr 3,septiembre,1,Confections,Teatime Chocolate Biscuits,Die Wandernde Kuh,$83
1997,Qtr 3,septiembre,2,Dairy Products,Camembert Pierrot,Frankenversand,$612
1997,Qtr 3,septiembre,2,Beverages,Chartreuse verte,Berglunds snabbköp,$324
1997,Qtr 3,septiembre,2,Condiments,Chef Anton's Cajun Seasoning,Berglunds snabbköp,$238
1997,Qtr 3,septiembre,2,Confections,Pavlova,Frankenversand,$471
1997,Qtr 3,septiembre,2,Meat/Poultry,Tourtière,Berglunds snabbköp,$40
1997,Qtr 3,septiembre,3,Seafood,Jack's New England Clam Chowder,Reggiani Caseifici,$154
1997,Qtr 3,septiembre,4,Dairy Products,Camembert Pierrot,Save-a-lot Markets,$1020
1997,Qtr 3,septiembre,4,Condiments,Genen Shouyu,Save-a-lot Markets,$775
1997,Qtr 3,septiembre,4,Grains/Cereals,Gnocchi di nonna Alice,Save-a-lot Markets,$1710
1997,Qtr 3,septiembre,4,Condiments,Gula Malacca,Great Lakes Food Market,$490
1997,Qtr 3,septiembre,4,Seafood,Jack's New England Clam Chowder,Save-a-lot Markets,$232
1997,Qtr 3,septiembre,4,Seafood,Spegesild,Save-a-lot Markets,$540
1997,Qtr 3,septiembre,4,Produce,Tofu,Great Lakes Food Market,$63
1997,Qtr 3,septiembre,4,Confections,Zaanse koeken,Great Lakes Food Market,$51
1997,Qtr 3,septiembre,4,Confections,Zaanse koeken,Save-a-lot Markets,$95
1997,Qtr 3,septiembre,5,Seafood,Boston Crab Meat,Queen Cozinha,$420
1997,Qtr 3,septiembre,5,Seafood,Boston Crab Meat,QUICK-Stop,$1224
1997,Qtr 3,septiembre,5,Dairy Products,Camembert Pierrot,QUICK-Stop,$1777
1997,Qtr 3,septiembre,5,Dairy Products,Gorgonzola Telino,Queen Cozinha,$238
1997,Qtr 3,septiembre,5,Condiments,Original Frankfurter grüne Soße,QUICK-Stop,$865
1997,Qtr 3,septiembre,5,Beverages,Outback Lager,Queen Cozinha,$570
1997,Qtr 3,septiembre,5,Confections,Sir Rodney's Scones,QUICK-Stop,$600
1997,Qtr 3,septiembre,8,Confections,Sir Rodney's Marmalade,Hungry Coyote Import Store,$1701
1997,Qtr 3,septiembre,9,Beverages,Chartreuse verte,Hungry Owl All-Night Grocers,$43
1997,Qtr 3,septiembre,9,Seafood,Escargots de Bourgogne,Hungry Owl All-Night Grocers,$519
1997,Qtr 3,septiembre,9,Confections,Scottish Longbreads,Lonesome Pine Restaurant,$125
1997,Qtr 3,septiembre,10,Seafood,Boston Crab Meat,Bon app',$524
1997,Qtr 3,septiembre,10,Grains/Cereals,Gnocchi di nonna Alice,Furia Bacalhau e Frutos do Mar,$388
1997,Qtr 3,septiembre,10,Seafood,Ikura,Furia Bacalhau e Frutos do Mar,$632
1997,Qtr 3,septiembre,10,Condiments,Louisiana Fiery Hot Pepper Sauce,Furia Bacalhau e Frutos do Mar,$268
1997,Qtr 3,septiembre,10,Produce,Manjimup Dried Apples,Bon app',$1007
1997,Qtr 3,septiembre,10,Grains/Cereals,Singaporean Hokkien Fried Mee,Bon app',$399
1997,Qtr 3,septiembre,11,Beverages,Lakkalikööri,Lonesome Pine Restaurant,$180
1997,Qtr 3,septiembre,11,Produce,Manjimup Dried Apples,Lonesome Pine Restaurant,$1060
1997,Qtr 3,septiembre,11,Dairy Products,Raclette Courdavault,Lonesome Pine Restaurant,$55
1997,Qtr 3,septiembre,12,Dairy Products,Flotemysost,Ernst Handel,$241
1997,Qtr 3,septiembre,12,Dairy Products,Gudbrandsdalsost,Ernst Handel,$1296
1997,Qtr 3,septiembre,12,Condiments,Louisiana Fiery Hot Pepper Sauce,Richter Supermarkt,$211
1997,Qtr 3,septiembre,12,Meat/Poultry,Thüringer Rostbratwurst,Richter Supermarkt,$4456
1997,Qtr 3,septiembre,15,Dairy Products,Gorgonzola Telino,Die Wandernde Kuh,$90
1997,Qtr 3,septiembre,15,Seafood,Inlagd Sill,Simons bistro,$570
1997,Qtr 3,septiembre,15,Meat/Poultry,Pâté chinois,Die Wandernde Kuh,$86
1997,Qtr 3,septiembre,15,Grains/Cereals,Wimmers gute Semmelknödel,Die Wandernde Kuh,$449
1997,Qtr 3,septiembre,16,Beverages,Laughing Lumberjack Lager,Frankenversand,$350
1997,Qtr 3,septiembre,16,Beverages,Rhönbräu Klosterbier,Frankenversand,$194
1997,Qtr 3,septiembre,16,Seafood,Röd Kaviar,Frankenversand,$750
1997,Qtr 3,septiembre,16,Seafood,Spegesild,Frankenversand,$720
1997,Qtr 3,septiembre,16,Grains/Cereals,Tunnbröd,Frankenversand,$288
1997,Qtr 3,septiembre,17,Beverages,Côte de Blaye,Berglunds snabbköp,$3557
1997,Qtr 3,septiembre,17,Dairy Products,Flotemysost,Berglunds snabbköp,$258
1997,Qtr 3,septiembre,17,Condiments,Louisiana Fiery Hot Pepper Sauce,France restauration,$253
1997,Qtr 3,septiembre,17,Confections,Pavlova,France restauration,$175
1997,Qtr 3,septiembre,17,Confections,Tarte au sucre,France restauration,$493
1997,Qtr 3,septiembre,18,Beverages,Ipoh Coffee,Wilman Kala,$276
1997,Qtr 3,septiembre,18,Confections,Pavlova,Wilman Kala,$52
1997,Qtr 3,septiembre,18,Grains/Cereals,Singaporean Hokkien Fried Mee,Wilman Kala,$84
1997,Qtr 3,septiembre,18,Grains/Cereals,Tunnbröd,Island Trading,$45
1997,Qtr 3,septiembre,19,Seafood,Escargots de Bourgogne,Frankenversand,$398
1997,Qtr 3,septiembre,19,Meat/Poultry,Perth Pasties,Frankenversand,$328
1997,Qtr 3,septiembre,19,Produce,Tofu,Frankenversand,$698
1997,Qtr 3,septiembre,22,Dairy Products,Geitost,Antonio Moreno Taquería,$17
1997,Qtr 3,septiembre,22,Condiments,Gula Malacca,Tortuga Restaurante,$408
1997,Qtr 3,septiembre,22,Confections,Gumbär Gummibärchen,Antonio Moreno Taquería,$796
1997,Qtr 3,septiembre,22,Seafood,Ikura,Tortuga Restaurante,$62
1997,Qtr 3,septiembre,22,Confections,Teatime Chocolate Biscuits,Tortuga Restaurante,$64
1997,Qtr 3,septiembre,23,Dairy Products,Geitost,Save-a-lot Markets,$75
1997,Qtr 3,septiembre,23,Seafood,Jack's New England Clam Chowder,Save-a-lot Markets,$1158
1997,Qtr 3,septiembre,23,Dairy Products,Queso Manchego La Pastora,Save-a-lot Markets,$3800
1997,Qtr 3,septiembre,23,Dairy Products,Raclette Courdavault,Blondesddsl père et fils,$660
1997,Qtr 3,septiembre,23,Meat/Poultry,Tourtière,Save-a-lot Markets,$224
1997,Qtr 3,septiembre,24,Dairy Products,Gorgonzola Telino,Old World Delicatessen,$188
1997,Qtr 3,septiembre,24,Confections,Pavlova,Old World Delicatessen,$654
1997,Qtr 3,septiembre,24,Grains/Cereals,Singaporean Hokkien Fried Mee,Old World Delicatessen,$420
1997,Qtr 3,septiembre,25,Dairy Products,Geitost,Antonio Moreno Taquería,$75
1997,Qtr 3,septiembre,25,Condiments,Louisiana Hot Spiced Okra,Antonio Moreno Taquería,$68
1997,Qtr 3,septiembre,25,Beverages,Rhönbräu Klosterbier,Antonio Moreno Taquería,$233
1997,Qtr 3,septiembre,25,Confections,Sir Rodney's Scones,Great Lakes Food Market,$108
1997,Qtr 3,septiembre,25,Confections,Teatime Chocolate Biscuits,Great Lakes Food Market,$248
1997,Qtr 3,septiembre,25,Grains/Cereals,Wimmers gute Semmelknödel,Great Lakes Food Market,$931
1997,Qtr 3,septiembre,26,Seafood,Boston Crab Meat,Ottilies Käseladen,$368
1997,Qtr 3,septiembre,26,Dairy Products,Camembert Pierrot,Ottilies Käseladen,$1020
1997,Qtr 3,septiembre,26,Grains/Cereals,Filo Mix,Du monde entier,$63
1997,Qtr 3,septiembre,26,Confections,Zaanse koeken,Ottilies Käseladen,$380
1997,Qtr 3,septiembre,29,Seafood,Ikura,Gourmet Lanchonetes,$620
1997,Qtr 3,septiembre,29,Seafood,Jack's New England Clam Chowder,Gourmet Lanchonetes,$39
1997,Qtr 3,septiembre,29,Confections,Zaanse koeken,Gourmet Lanchonetes,$143
1997,Qtr 3,septiembre,30,Meat/Poultry,Alice Mutton,Piccolo und mehr,$936
1997,Qtr 3,septiembre,30,Confections,Gumbär Gummibärchen,Piccolo und mehr,$468
1997,Qtr 3,septiembre,30,Seafood,Inlagd Sill,Hungry Owl All-Night Grocers,$86
1997,Qtr 3,septiembre,30,Meat/Poultry,Mishi Kobe Niku,Hungry Owl All-Night Grocers,$3638
1997,Qtr 3,septiembre,30,Meat/Poultry,Thüringer Rostbratwurst,Hungry Owl All-Night Grocers,$1238
1997,Qtr 4,octubre,1,Beverages,Chai,Berglunds snabbköp,$473
1997,Qtr 4,octubre,1,Seafood,Ikura,Vaffeljernet,$502
1997,Qtr 4,octubre,1,Produce,Rössle Sauerkraut,Vaffeljernet,$2462
1997,Qtr 4,octubre,1,Beverages,Sasquatch Ale,Vaffeljernet,$196
1997,Qtr 4,octubre,2,Grains/Cereals,Gnocchi di nonna Alice,Hanari Carnes,$570
1997,Qtr 4,octubre,2,Condiments,Original Frankfurter grüne Soße,Hanari Carnes,$293
1997,Qtr 4,octubre,3,Beverages,Chai,QUICK-Stop,$540
1997,Qtr 4,octubre,3,Condiments,Gula Malacca,QUICK-Stop,$467
1997,Qtr 4,octubre,3,Beverages,Ipoh Coffee,QUICK-Stop,$1840
1997,Qtr 4,octubre,3,Confections,Tarte au sucre,QUICK-Stop,$2366
1997,Qtr 4,octubre,3,Meat/Poultry,Thüringer Rostbratwurst,QUICK-Stop,$4952
1997,Qtr 4,octubre,3,Condiments,Vegie-spread,Alfreds Futterkiste,$878
1997,Qtr 4,octubre,6,Dairy Products,Gudbrandsdalsost,White Clover Markets,$918
1997,Qtr 4,octubre,6,Meat/Poultry,Mishi Kobe Niku,White Clover Markets,$582
1997,Qtr 4,octubre,6,Beverages,Outback Lager,QUICK-Stop,$750
1997,Qtr 4,octubre,6,Dairy Products,Raclette Courdavault,QUICK-Stop,$1375
1997,Qtr 4,octubre,6,Seafood,Röd Kaviar,White Clover Markets,$191
1997,Qtr 4,octubre,6,Meat/Poultry,Tourtière,White Clover Markets,$380
1997,Qtr 4,octubre,6,Produce,Uncle Bob's Organic Dried Pears,QUICK-Stop,$2700
1997,Qtr 4,octubre,7,Beverages,Guaraná Fantástica,Wilman Kala,$90
1997,Qtr 4,octubre,7,Condiments,Northwoods Cranberry Sauce,Wilman Kala,$400
1997,Qtr 4,octubre,7,Dairy Products,Queso Manchego La Pastora,Wilman Kala,$152
1997,Qtr 4,octubre,8,Meat/Poultry,Alice Mutton,White Clover Markets,$780
1997,Qtr 4,octubre,8,Seafood,Escargots de Bourgogne,LINO-Delicateses,$298
1997,Qtr 4,octubre,8,Beverages,Outback Lager,LINO-Delicateses,$338
1997,Qtr 4,octubre,8,Seafood,Spegesild,White Clover Markets,$216
1997,Qtr 4,octubre,8,Beverages,Steeleye Stout,LINO-Delicateses,$122
1997,Qtr 4,octubre,8,Confections,Teatime Chocolate Biscuits,LINO-Delicateses,$48
1997,Qtr 4,octubre,9,Meat/Poultry,Alice Mutton,Ernst Handel,$296
1997,Qtr 4,octubre,9,Condiments,Louisiana Fiery Hot Pepper Sauce,Ernst Handel,$1300
1997,Qtr 4,octubre,9,Beverages,Outback Lager,Ernst Handel,$114
1997,Qtr 4,octubre,9,Dairy Products,Queso Cabrales,Ernst Handel,$315
1997,Qtr 4,octubre,9,Meat/Poultry,Thüringer Rostbratwurst,Ernst Handel,$1411
1997,Qtr 4,octubre,9,Confections,Zaanse koeken,Morgenstern Gesundkost,$114
1997,Qtr 4,octubre,10,Beverages,Chai,Save-a-lot Markets,$72
1997,Qtr 4,octubre,10,Dairy Products,Flotemysost,Save-a-lot Markets,$1032
1997,Qtr 4,octubre,10,Beverages,Sasquatch Ale,Save-a-lot Markets,$134
1997,Qtr 4,octubre,10,Confections,Scottish Longbreads,Save-a-lot Markets,$400
1997,Qtr 4,octubre,13,Condiments,Aniseed Syrup,Alfreds Futterkiste,$60
1997,Qtr 4,octubre,13,Dairy Products,Flotemysost,Hungry Owl All-Night Grocers,$366
1997,Qtr 4,octubre,13,Beverages,Lakkalikööri,Alfreds Futterkiste,$270
1997,Qtr 4,octubre,13,Beverages,Lakkalikööri,Hungry Owl All-Night Grocers,$536
1997,Qtr 4,octubre,13,Dairy Products,Raclette Courdavault,Hungry Owl All-Night Grocers,$1964
1997,Qtr 4,octubre,14,Beverages,Chang,Folk och fä HB,$95
1997,Qtr 4,octubre,14,Condiments,Chef Anton's Cajun Seasoning,Queen Cozinha,$132
1997,Qtr 4,octubre,14,Confections,Chocolade,Queen Cozinha,$306
1997,Qtr 4,octubre,14,Beverages,Guaraná Fantástica,Queen Cozinha,$158
1997,Qtr 4,octubre,14,Dairy Products,Raclette Courdavault,Folk och fä HB,$1925
1997,Qtr 4,octubre,14,Seafood,Röd Kaviar,Folk och fä HB,$525
1997,Qtr 4,octubre,15,Dairy Products,Gorgonzola Telino,HILARION-Abastos,$250
1997,Qtr 4,octubre,15,Dairy Products,Mascarpone Fabioli,HILARION-Abastos,$128
1997,Qtr 4,octubre,16,Beverages,Ipoh Coffee,Old World Delicatessen,$1104
1997,Qtr 4,octubre,16,Beverages,Outback Lager,Around the Horn,$357
1997,Qtr 4,octubre,16,Meat/Poultry,Pâté chinois,Around the Horn,$504
1997,Qtr 4,octubre,16,Confections,Pavlova,Old World Delicatessen,$349
1997,Qtr 4,octubre,16,Dairy Products,Raclette Courdavault,Old World Delicatessen,$440
1997,Qtr 4,octubre,16,Grains/Cereals,Ravioli Angelo,Around the Horn,$780
1997,Qtr 4,octubre,17,Dairy Products,Camembert Pierrot,Gourmet Lanchonetes,$340
1997,Qtr 4,octubre,17,Condiments,Chef Anton's Gumbo Mix,The Big Cheese,$85
1997,Qtr 4,octubre,17,Seafood,Inlagd Sill,The Big Cheese,$95
1997,Qtr 4,octubre,17,Produce,Manjimup Dried Apples,Gourmet Lanchonetes,$1484
1997,Qtr 4,octubre,17,Condiments,Northwoods Cranberry Sauce,Gourmet Lanchonetes,$1600
